name,latitude,longitude,is_similar
KeGoXmNCyuaLwDM,12.93772327,77.49397562,0
ITKUQitFxgnIwHH,12.99421934,77.44736234,0
itkGLnxVVOGNzAR,13.08666821,77.69841498,0
ZoDXkbzCozbRuFw,13.09676189,77.63030387,0
SFWwKhBSwVXedHi,13.04176249,77.48024086,0
KZXziSPDeuEdaBf,13.030379,77.60684518,0
jDOefSogYppFtS,12.91109362,77.4912667,1
jDOefSogYsppFtS,12.91050544,77.49111154,1
CsbEptqZLXXRhpO,12.98007007,77.70556412,0
MTdvgpUIZYQhIpIo,13.0612793,77.45919547,1
MTdvgpUIZYQhIpI,13.06153059,77.45827689,1
CgYgctDvSUAVhF,12.86791728,77.46597993,1
CgYgctDvSUAKVhF,12.8688144,77.46692882,1
VFzfOFyMnFbOnSL,12.85639801,77.68675423,0
FDcTGaKMDLOSFfp,12.93502718,77.73930842,0
nwERtwCsIMkwgCQ,12.93349023,77.51052417,0
WWiUKmKbRmTZqjU,12.86132101,77.48685231,0
AWhyyMLMTkvjKl,12.92375153,77.65021008,1
AWhyyMLJMTkvjKl,12.9243667,77.64994048,1
YVUMdiSEIeQawkQ,12.95409211,77.54076671,0
OklFQIkMbzlavPr,13.07446156,77.57309586,0
gGLFgjuDcUqyAJe,13.06527714,77.67288011,0
jYYMmlfzdrqcGto,12.99922897,77.46903971,0
JnLkUTAadjynKxK,12.99266733,77.45240786,0
awJmoLjpnTTYFqc,12.89951155,77.50227365,0
ZCaLzFDWwCXyNRUX,12.96795238,77.54615859,1
ZCaLzFDWwCXyNRU,12.96888487,77.54637697,1
xOXQELTCTUerJF,13.02513113,77.58022804,1
xOXIQELTCTUerJF,13.02514618,77.57937702,1
OazGbOmOwEIfDYm,12.92977164,77.70029131,0
heyAkVMnprpLTnOd,13.01906268,77.52767557,1
heyAkVMnprpLTnO,13.01812529,77.52785198,1
xHGyoQaVcISzbjC,12.88666405,77.60403429,0
QnzIvmWWEMeexox,12.93265023,77.55441738,0
sdzBNisUaDSkIuxX,12.85344488,77.64892418,1
sdzBNisUaDSkIux,12.85359553,77.64925039,1
dmCYIsXjiSzprVc,12.88527765,77.49471882,0
jGOEYciXNbJSRod,13.02115613,77.50807963,0
iNgrAcpaZJfXwYx,12.95256661,77.71830475,0
cASPpRCwsNyMSWI,12.91202612,77.5379811,0
LCPmgurALtnXfef,13.00202194,77.73298534,0
hVWmfyAGfsgsRNv,12.91444288,77.71670348,0
JBPrJeiCYFUFvGE,12.87973273,77.69926379,0
RpntETKDQmKJNVR,13.08689259,77.60694901,0
BymQFrOwHCMdxMBO,13.03832477,77.69820891,1
BymQFrOwHCMdxMB,13.03818121,77.69862429,1
llkdkfcBPLOrIJc,12.88146787,77.53247188,0
gCLlGOCNBNOQTNke,12.92208027,77.65697248,1
gCLlGOCNBNOQTNk,12.92140053,77.6578388,1
QapNCCsvhApBffj,12.89258658,77.62709685,0
WeWCMnOiUEjEEwn,12.92622361,77.50622182,0
NouKIcaZEyjCrAL,13.04725495,77.45344406,0
iFcfrLrwCKtXbvD,12.90338647,77.49332754,0
mzmefDsvLguTeBB,13.0298438,77.54809136,0
OohvOeJfLtVgdCf,13.03165499,77.54459896,0
eFYPuHVRjvWqMC,13.02242521,77.62173381,1
AeFYPuHVRjvWqMC,13.02193709,77.62135057,1
jFNeWCUUyCWPGYy,13.05734708,77.54249177,0
GmaOjZLtvjfIfND,12.89330877,77.49601553,0
OLshmYhAonmDjeat,13.04705394,77.44747274,1
OLshmYhAonmDjea,13.04775499,77.44779685,1
oVQtWktWKBruGpD,12.91316446,77.64042964,0
iYarLjOtRpfEIqu,13.05320337,77.53395192,0
tpyDRsoNOLgDHIP,13.01378022,77.45815454,0
iOiCoWXccifUWyI,12.90361951,77.72361587,0
EOdpbQnUUdTSzqPL,12.92977617,77.69642496,1
EOdpbQnUUdTSzqP,12.92931963,77.69550589,1
vqEHysuBpiwEKjP,13.09140578,77.58050955,0
nZkZlUHzwjUtlIK,12.92989453,77.46463863,0
hqvsUuyJnkXqbTr,13.00761018,77.58346556,0
CWNnTsrZzrcpNsG,12.89808605,77.48697026,0
xkVcAUPzVkuRsEf,12.91001519,77.74267445,0
WBuKQBSZUEbrWdx,12.97660898,77.69287202,0
XaAzFMgSnuqOYr,12.92630795,77.57238585,1
XVaAzFMgSnuqOYr,12.92696181,77.57312122,1
UKmtQFQffkThaQj,13.02566382,77.60589526,0
UaPVSWVTYBkKKDsD,12.86786224,77.47529338,1
UaPVSWVTYBkKKDs,12.86865333,77.47588897,1
SppWYYZhPxbRLpL,13.07668047,77.66161295,0
AXuDggPWCSCawrL,13.0467121,77.61319821,0
cViTOqxEbSVFggU,12.95717201,77.55435624,0
DqUaMJFfxcubVkn,12.99681613,77.62466076,0
fAGHwwJdzBtxlyZ,12.91909679,77.65893602,0
dzuGYEoxvZMuNWZ,12.96436178,77.49869687,0
JBPvacEjpyQSfhd,13.04729626,77.56272784,0
enDxQOHoZLJTBtm,12.99080339,77.71840745,0
PyuMCmaiqEDNbJ,13.05997841,77.59322449,1
PyuMCmxaiqEDNbJ,13.05919517,77.59309599,1
udOMFARAQkpmXhY,12.87774072,77.61208289,0
onjGmielOUQYWzx,12.88474434,77.45830067,0
xSuDkhDntmTpkKt,13.03154433,77.53750656,0
OeqXxTrkcAAYMmH,13.04650671,77.49785573,0
QjcLKsQyQazYOgs,12.95234593,77.67833312,0
CooSdpxJpdQhNVg,12.89600164,77.68404775,0
jQpfrDklksXkfNa,12.99045478,77.59539576,0
YNZIwsbjnWNsyuX,13.09455323,77.57246621,0
DCjtRwXTpNxfSzD,12.98740099,77.73510281,0
YjzYjKkfhKsarQT,12.94684335,77.64709483,0
WmYEHUCtAQVdhdX,12.9140651,77.55345024,0
anAGvAWGiQQLCdw,12.93560988,77.71749624,0
vCVWBLJUtcYxRvb,13.0361054,77.47792935,0
WtMGwbfrTdENPaY,12.91771115,77.55721928,0
XZlvCCAyruHZNXq,13.09414749,77.60220222,0
cXJJJXlQOWyoUGy,13.0880843,77.50849032,0
tqCaTrHhyuIALTT,12.88418304,77.72658534,0
BBRWkreMrCGFyvz,13.06032092,77.49366603,0
BvIykUQxlkIULdy,13.00972675,77.47598244,0
QXvFXYVXDDOSfly,12.95149623,77.67379316,0
HthUpQooLFNhjcmI,12.9690498,77.71311986,1
HthUpQooLFNhjcm,12.96861936,77.71279678,1
SEPMoXcERuVkbFJ,13.01204259,77.668948,0
MBSYCWjZmPRZLFi,12.87433072,77.57364135,0
GPoiwGjpfCkEesl,12.95758096,77.47932107,0
LMqfrGiWvDAdmAp,12.97170673,77.62962363,0
qoTpKjdTslGnKJi,12.86198377,77.56603504,0
mSvbsbrCujfDsoT,13.06443608,77.56174711,0
xLbYiFPqWDCuuac,13.02099305,77.70070245,0
wKlzvRInsoIICjLR,12.88802176,77.63802647,1
wKlzvRInsoIICjL,12.88829984,77.63721423,1
BrhwBZlJAoGAdHx,12.98693693,77.73044029,0
ytCHEUYgbPxDmHYW,12.8834568,77.5460107,1
ytCHEUYgbPxDmHY,12.88389091,77.54581979,1
GXxIctnhfMCdVTx,12.89095085,77.57502966,0
UTOpSOWSclWfit,13.06837909,77.49794953,1
UTOpSOWSOclWfit,13.06917083,77.49859585,1
EyAgWMbRLfZIxrz,12.92997529,77.71529853,0
OEYGnXorbEGPxEgO,13.04818456,77.49127276,1
OEYGnXorbEGPxEg,13.04905318,77.49175311,1
mBThZZDsQYmDTOu,12.93818194,77.72092787,0
ufxsxnoAaXtkgUB,13.09186105,77.49531186,0
vDoHZHmSvyTabFXO,13.08053485,77.457302,1
vDoHZHmSvyTabFX,13.08147085,77.45670534,1
quqSXhCQakRVem,12.85377606,77.49753788,1
quBqSXhCQakRVem,12.85418241,77.49667149,1
YVJHsLiNEkVxfDd,12.96374662,77.58414798,0
uwWGlNLuhYsBhag,12.98192836,77.48568736,0
pkvlMTaIjVYSgrk,13.09238871,77.6829892,0
UJNdSTAZTktDFrx,12.86345692,77.66837149,0
jXWHMefNfgGcoXX,12.86389726,77.70724805,0
DoFUdYRboWeFdmx,13.05362094,77.63024573,0
FjgjNSeCYAvUYmm,13.02112477,77.5621243,0
wdqBGYRZsUURAam,12.87782643,77.6598916,0
ypvMKINyqsLBVTC,13.04729906,77.4897152,0
hostpPYWMsTrSzr,13.06352046,77.54035041,0
PqWpQfsTzgBPPWt,12.93130727,77.53101825,0
UlkiGyyIXLguZCW,12.98839046,77.70727557,0
RGEirSBKCaWiYQZ,13.02093529,77.54173473,0
qNFWlcqiYOSJVUI,12.87637305,77.62663796,0
CvRxJOvdqMZXqgT,12.88615304,77.50451474,0
gvNhTvbcKNHpaof,12.95764622,77.52543576,0
WJeqtknGoKDtLX,13.01880396,77.45165468,1
WJeqPtknGoKDtLX,13.01911174,77.45127146,1
GCKUhmCXVOOobpr,13.04701788,77.52656275,0
mgXCTNFheouzpTA,12.88976088,77.71259831,0
vtkKGlBcEevKalPT,13.07055164,77.62583038,1
vtkKGlBcEevKalP,13.07009824,77.62499942,1
pfrWTWMQDwSfVPw,13.01773514,77.59202252,0
XLNQzISTnOQaMqh,13.00426989,77.65296027,0
yNRmgIGbIpOcnW,13.04790419,77.70257775,1
yNRmgIGbIpOGcnW,13.04851355,77.70227045,1
QFjiELdnHQZnxas,13.00611494,77.52826829,0
OLmoxUqiziIwNMR,13.0094434,77.72270053,0
tgqhnGBGoXaUFMD,13.0700622,77.7058853,0
qocuyvZFeYcYqjD,12.87517652,77.69222825,0
TjdFLYXZZcrdFF,12.87353378,77.69976917,1
TjdFLYXZZcrdGFF,12.87420357,77.70037542,1
JwskmFvqBuLZofj,12.9815776,77.50563906,0
shdVlhRBMtKnzVo,12.8957407,77.71796141,0
BXiuEFIKkuzfEXS,13.01520593,77.5705722,0
qjIiwONidvmZReb,12.86703456,77.44787043,0
GLLfCOrcXOAIpUz,12.98403036,77.63580297,0
ZLIMbfXcWEhOBFQ,12.92989718,77.54976361,0
HNfrbYRzFxSHRY,13.07569172,77.49223543,1
HNfrbYRmzFxSHRY,13.07523525,77.49273821,1
qdcvHCeHkTSgiNkb,12.97512244,77.53948797,1
qdcvHCeHkTSgiNk,12.97520163,77.53889193,1
nsgGfIBxQOHcPOm,12.94557775,77.59837133,0
DoAGiKZkBtvjTRpv,12.92394935,77.53576799,1
DoAGiKZkBtvjTRp,12.92346437,77.53522382,1
GdzEWMgJSowHqO,12.97096054,77.5940173,1
GdzEWMgJSowAHqO,12.97089185,77.59320078,1
mLhqkRXlWasvdrH,13.07256975,77.63368574,0
IIEbnumgLQZeONR,13.06847915,77.60122148,0
tFAHUVkTbCepEnG,13.04339915,77.56186462,0
CvqRoPxecGAKcqu,13.00492371,77.63821147,0
HzvCijAKwZlgcvJ,12.85381996,77.61126452,0
awfxHVggTmbrMUL,13.07058755,77.52449055,0
zKKeLQqwkAGAmnM,13.06966534,77.62219777,0
cRlZbSsPlFzxQdV,12.97779725,77.50666844,0
IKWkrQxYYNRaTBE,12.99554374,77.67657817,0
kwVaEMOHONmTHYM,12.94409118,77.46580525,0
uaLZZHbRPokAdGqF,13.08206346,77.48043566,1
uaLZZHbRPokAdGq,13.08303207,77.47985488,1
vfjxiofAglfpnnb,12.91578516,77.62803037,0
qfxgjuYzgFGnhZv,12.99696101,77.65941416,0
FOyPTsOxruoLUA,12.85353156,77.66203786,1
FOyPTsiOxruoLUA,12.85334201,77.66118389,1
aTVKovYPfXUceND,13.05154409,77.70684433,0
wQnzNozazPDmKccY,12.95922117,77.45814706,1
wQnzNozazPDmKcc,12.95827022,77.457205,1
XEUeVdjoCXsNWYZ,12.95302132,77.5739381,0
fjOHQJTLVuzgPhs,13.03879961,77.62332539,0
fpdDJcgjLhoZXMM,12.86575301,77.45713129,0
ZxckZELyxwCYFJa,13.00474179,77.6010288,0
dmeAXmijPxOstIM,12.86341815,77.55169897,0
WMVGGThDievqEto,13.06192464,77.4976286,0
CTVOgFMVfYOIkZZ,13.07153439,77.47157249,0
OiMTcyLdUpxqkxit,12.88124421,77.69705438,1
OiMTcyLdUpxqkxi,12.8802639,77.6970879,1
bqrAjqGzqRYUAEH,13.07067378,77.55623603,0
gmixgjwxysKkrfX,13.07838302,77.67081186,0
gLQVdlAmHBebIfR,12.98284609,77.70973273,0
XuBkwIjyWcbEcFw,12.99617634,77.69065533,0
yjWmPjYFBzJDxmH,12.92433951,77.64504624,0
BVdhNYvRpFQQGGW,12.92664818,77.68555856,0
gZbQtfyMqyFCuaX,12.85688262,77.70579421,0
HZfKsBNNNrzVDmA,12.91865853,77.52670057,0
SfdecNvzzKEHbHL,12.89451285,77.63467027,0
SYxeKHHbhREoeZoM,13.02233251,77.702456,1
SYxeKHHbhREoeZo,13.02167765,77.70239607,1
LOVbQaVNThcWfI,13.05290857,77.66365637,1
LOVbQaVjNThcWfI,13.05244614,77.66349862,1
lyLpJWFRatvJnyI,13.07419414,77.65349751,0
MjHTYdFaszHkoSBt,12.9932622,77.6914884,1
MjHTYdFaszHkoSB,12.99295974,77.6907176,1
SELApcdrvKijBFv,12.8827603,77.61988474,0
yfTamgdltLeBacdx,12.88294099,77.62533213,1
yfTamgdltLeBacd,12.88385785,77.62499294,1
PgjZrRuetRSFIcN,13.09071766,77.74222238,0
zCINGrMzXtagEFUj,12.91736917,77.73966203,1
zCINGrMzXtagEFU,12.91734625,77.73993304,1
YcbRdtUDGhodsD,12.91367489,77.60795591,1
YccbRdtUDGhodsD,12.91294383,77.60857204,1
joCeBuYePYVMGjc,12.96791302,77.5815242,0
UbhPyfctOCJbNxZ,12.92445893,77.47426465,0
ammrMNdjneZAACv,12.86659916,77.48755195,0
RgCyIBilHacoKJU,13.02305667,77.50864409,0
xZDVlVNcIyNchIj,13.09382581,77.46975316,0
QrBhPhXDTLooVVS,12.86329674,77.68256873,0
SayemXjaulgMnem,13.02354394,77.74014924,0
oQfJKvzJyGEEQmm,13.07342716,77.64200316,0
ZjOmIsYbLwyopEZ,12.93130824,77.57899568,0
QcvFgXIGPkDcGXY,12.89778655,77.59744101,0
lCBpEZWMcjkDvRb,12.94109971,77.73271452,0
YJMwmHNnWUTpxgU,13.07288971,77.72224674,0
nIWufzIfBYNdMLl,12.94575314,77.56883934,0
ahPoedmhXQZsrQZ,12.94731208,77.67019151,0
McSCGwIpUCHFxtS,13.02109142,77.53831863,0
EkEymRxgrsvvJx,12.98682134,77.57375545,1
EkEymRxgrsvvJxn,12.98692554,77.5737687,1
AbvLQkvJXaHRnel,12.93182521,77.69005456,0
imeVEtHhctrXDK,12.95698306,77.60069378,1
imeVEtHhctrXpDK,12.9568629,77.59982101,1
HsmFRrjhPKIIxxu,12.96713057,77.62006057,0
cYgZxHiiNjGcSk,12.86090004,77.45645027,1
cYgZxHiiNjGcSHk,12.86105769,77.4567342,1
OnInjnMiYVnavJI,12.95746106,77.71462894,0
mBPTSHbAUiiPwuc,13.04132492,77.61285718,0
CuBpqJpIbvAqyNs,12.88853474,77.45403537,0
CAJxYrCSfNFXpLe,12.92405265,77.60765462,0
MQLPUUEQnhkLCST,13.04415906,77.53722087,0
VPAeHjnLudWqcFE,12.9324182,77.45536884,0
baxucAtlIoxdvBm,12.96895306,77.60648347,0
NzBwMCTcCUxwMtQ,12.95300583,77.44772606,0
ERUgjxoevzkCdhv,13.04480664,77.49821369,0
emprQSyYObNvuh,12.97161323,77.57714076,1
emprQSyYObwNvuh,12.97260726,77.57801865,1
qQZhIOyJslsiqJh,12.99853017,77.45646338,0
PFAOWXIEmUFJhDY,13.05823955,77.50204461,0
PPYWNbBJzgqeKBI,13.00557824,77.55346398,0
wGyNCQIvgmuhdF,13.00263963,77.71053496,1
wGyNCsQIvgmuhdF,13.00217568,77.71024717,1
wRYOemIUDsFZRCV,12.85893302,77.70471671,0
LRvaosrCtyWUIjz,13.01714038,77.67226611,0
eHnnIYDWoDgLufzN,12.95828287,77.46562462,1
eHnnIYDWoDgLufz,12.95904946,77.46534077,1
WkwcCnbHceaaAds,13.03698265,77.66409542,0
DdssOalYKyvyJkS,12.88962929,77.57858308,0
AdFUUPVNnALZjqd,12.90162748,77.49721287,0
QNSonhlhZIUMCXO,12.90399707,77.58038351,0
HDpiEfyynMNkpTo,12.96868039,77.47526415,0
MWdLrZcFIIVYXbu,12.86827087,77.53471283,0
pGAcDKpQOMKtaJr,12.89916569,77.72296367,0
GghPgrfsJSpdHNs,13.04085883,77.70789122,0
XoUvPNKcwxWyAYC,13.09155365,77.49501976,0
oWTSKukTmKjZwO,12.94472868,77.53655306,1
oWTSKukTjmKjZwO,12.94400257,77.535812,1
JtyMeIDcNOyhhKa,13.09458461,77.68448616,0
PXMomyYUsvaSOYw,12.99001415,77.49719095,0
HOLuPTRcAYPRKcq,12.95108208,77.4457336,0
sZGOKRoITtRuVRn,12.90991601,77.49207246,0
nGKEdRCCPwPhxNd,13.06212542,77.50143796,0
BhDchuJuXRyUHCC,13.02374944,77.53287748,0
uzoZMLFjxOtwgMj,12.89539651,77.69465956,0
ssDRoKnysFLvhKi,12.94292729,77.57953151,0
tsRUZrwkKeFGDmw,13.09357254,77.71710737,0
FlIzlveVAfFmXAV,13.05542136,77.48861966,0
jyzIZSfjsRgmpMx,13.00322738,77.65358344,0
zghstiCKGILdAYry,13.09567723,77.66308822,1
zghstiCKGILdAYr,13.0965306,77.66400044,1
YovULyXvtXRFkyO,13.03516985,77.51001445,0
rbtgnuyJExnXBB,12.96412822,77.44716125,1
rbDtgnuyJExnXBB,12.96363378,77.44667009,1
knVUeztkKpJyCEb,12.90661873,77.57866587,0
wcGDqeRuAHIRTx,12.96911344,77.71942876,1
wcGDqeRuAHIRTpx,12.96932259,77.72011491,1
HaLzkepkLqPPvxJ,12.90223588,77.44766634,0
fxjlGrQljcuEPiB,12.95701621,77.54794297,0
rBVhXSFAGOMFiE,13.05463912,77.72749038,1
rBVhXSFALGOMFiE,13.0555924,77.72834096,1
hwuXSPfontnYRru,12.95495647,77.58010125,0
QgdbhDCKHxzJTUU,12.88552989,77.54909434,0
TOOpzlGepLMgifz,13.02567609,77.72630224,0
yLBHqKuzKoECYXA,13.01698466,77.69893652,0
bRbgHjDbvPuNJRU,12.94202109,77.56870826,0
hULCCKNrmjiZtSG,12.91195249,77.68083306,0
xmRpHjgDsVtaBRf,12.90026724,77.61838666,0
EXqCJgSAvPwrqDq,12.92660356,77.54212478,0
uSUMjCIbuuYXavU,13.05416523,77.70236877,0
wqKKUxiqKKErFqCm,13.02198436,77.68004589,1
wqKKUxiqKKErFqC,13.02124291,77.67943243,1
qYktLokWcGQsMA,12.85421692,77.60667114,1
qYktBLokWcGQsMA,12.85374294,77.60578196,1
dwWZVkMbkNYaUkf,12.91901226,77.65369787,0
ZqBFdjAeQCKCzIp,12.86445121,77.65839542,0
cfNfVWJVLqbHdaTE,12.92520155,77.45633978,1
cfNfVWJVLqbHdaT,12.92435985,77.45573354,1
mACSLmCPWpwkoii,12.95646788,77.54632211,0
hUEsJrRSuBbzAK,13.01145196,77.62324358,1
hUEsJrRSuBbzpAK,13.0113745,77.624055,1
huSsAjHehEzqnOC,12.92482715,77.5367904,0
MykHkMFbRGimymt,13.0352807,77.69991915,0
yfsFUQFBMGfPDxL,12.89661233,77.5159999,0
prKSbQawvaUfzWa,12.89984883,77.48653701,0
xSGXQSAZlnRKNhz,13.02079659,77.67050509,0
frPTGdLPeBbfwhh,12.90294903,77.66455259,0
JkoPjXstEMAbUTJa,12.97501743,77.61357666,1
JkoPjXstEMAbUTJ,12.97457106,77.61420324,1
YGlKweHoxahmVef,13.05750036,77.69967175,0
kqivHdlenbZbFON,12.93370632,77.73605484,0
KjpjcFdSinnKzrdE,12.8910107,77.50606563,1
KjpjcFdSinnKzrd,12.89077156,77.50677717,1
LrpVWnkoRaXhCqy,13.04228782,77.67104022,0
dfoLalkjnbTFcrM,12.92069381,77.54812526,0
QFWQIpsuZxPxGNE,12.92560378,77.59879827,0
tIKLaUFUWNvahos,12.92111713,77.53309438,0
mcppWPJugsljcOn,12.9917516,77.49675351,0
bQjUvnsrLZXrJHT,13.08333543,77.46758832,0
tePyTYUVyYfQFoy,12.89711137,77.59379427,0
dIyegOnVlYEcgWD,12.98247177,77.61185609,0
lIszFmcnIsBFwHi,12.86101424,77.69564158,0
TTwQpIiNUweIPjB,12.97427673,77.68811249,0
EfZwvmSJYefqXJmW,12.93361841,77.58561736,1
EfZwvmSJYefqXJm,12.93341519,77.58557969,1
MlcvWpnkdhoZkFog,12.88079888,77.52844423,1
MlcvWpnkdhoZkFo,12.88143983,77.52846991,1
DHQhMqRkUOsNexp,13.03268539,77.50036582,0
KOIdESYCTZPJcVQ,12.89272797,77.74287204,0
LBhSsOvYbSDAbGe,12.95536198,77.58475304,0
zcJIzHzgTxRqpNj,12.91335958,77.65257562,0
wOcLGQjSPMDojmdT,12.99592962,77.57497226,1
wOcLGQjSPMDojmd,12.99659918,77.5746096,1
qWOksSKIRlWvyUt,13.04906872,77.7126071,0
mKLIFkfOJijqRvz,13.00231156,77.5814279,0
JXHgMqrftgXcpXH,12.90612167,77.45009459,0
VpufziTsxaLlTYy,13.07764484,77.47079769,0
LqCbuVoGseMjdzE,12.98777053,77.48852952,0
CTDxydPhyQIbHLh,12.88294726,77.53760858,0
KzMbheTGqLptYAPq,12.87080371,77.61523647,1
KzMbheTGqLptYAP,12.86984618,77.61497465,1
ZLOWhygFitoWVVB,13.002723,77.71875972,0
lHvxduXPuuKxzst,12.86869662,77.6000117,0
YwUrhRhkaFCuFqZ,12.9742449,77.60028448,0
TFPCHcXHlTMslmV,13.06007913,77.68989671,0
zomlVshiNzJDRQC,13.01649017,77.44827159,0
ejJnBsfRHhDETVT,13.06457657,77.57648849,0
vmcshrYhqpDFeME,13.06835037,77.56406084,0
rRFyjJaLbhUFerD,13.05316976,77.49308455,0
mRpJyHblVaMggs,13.04173565,77.65242209,1
mRpJyHBblVaMggs,13.04076594,77.65190365,1
BtbqtxvPubkIWTm,13.08472429,77.67437052,0
uQOKzEfuEWXvwWo,12.96378936,77.69279318,0
MEpFpHnTsSdMjCTs,12.90667993,77.651738,1
MEpFpHnTsSdMjCT,12.90617674,77.65183737,1
nNFosQFHqoUstkq,13.01043771,77.51023277,0
nQMwSVGPZdHeecA,13.06033699,77.66962246,0
EpQmRHfNxeSMoAW,13.0545034,77.71981112,0
CpjiCQqqGyhbkXC,13.08033861,77.72692028,0
qzSmzqNIZGlyKL,13.03949024,77.46756645,1
qzSmzqNIZGlyKLu,13.04012758,77.46732392,1
hanhKHfzxfvIedTo,13.02133323,77.69006079,1
hanhKHfzxfvIedT,13.02102164,77.69049825,1
mhoVpMdoSHfWZYEB,12.94509339,77.52824478,1
mhoVpMdoSHfWZYE,12.94536126,77.52923005,1
GCCJRlmuJRFBNNs,12.97312214,77.4897198,0
YdhtslZjqAoDeQW,12.92559517,77.64984311,0
wlnFVhJNBTISYqW,12.9008922,77.72417312,0
MxKNQHXyOiykZaD,12.98758718,77.578265,0
XdUhwjkGoEOgqID,13.08384546,77.62227628,0
HERaGGINsiugTsb,12.98909197,77.49904003,0
XkTsWrLQaCCguUc,13.01785389,77.5865934,0
xpyfzgSwWIUSmcJo,12.85548123,77.45086807,1
xpyfzgSwWIUSmcJ,12.85557638,77.45186551,1
VzrekTsZPjOlxIe,12.99667275,77.52190641,0
BfWKsMGLBYDTFWBB,12.90095768,77.70911992,1
BfWKsMGLBYDTFWB,12.90056711,77.70992419,1
nvbvjUfwvDNbIu,13.0527637,77.5103034,1
nvcbvjUfwvDNbIu,13.05204282,77.51007131,1
rqQWkxNxHRjyRMrX,12.88592374,77.67666218,1
rqQWkxNxHRjyRMr,12.88494911,77.67598819,1
xUdogrwubUzuijK,13.04070515,77.47795505,0
anBxkhtWRqSXJa,13.09399108,77.67484728,1
anBxkhtWRqSXJca,13.09447703,77.674617,1
TBgvIilLyxBpmjn,12.8908845,77.69889982,0
LXLuXiGrCxroWUY,13.00901241,77.72568252,0
ySbYUhmilCjnYho,12.88422351,77.45479028,0
BMuRPyouwTgJFf,12.98064065,77.70822773,1
BMuRPyoupwTgJFf,12.97993467,77.70887043,1
YTSIiRnQVIkSDiJ,12.94160687,77.73677729,0
UtvWugDCRcBAeHi,12.92217515,77.73889726,0
QlbwsmeOKiWMyRQ,13.00652922,77.62882987,0
kDDPEjQtttehFhy,13.05504716,77.55788162,0
mkXREJnpQMKqKLi,12.86235221,77.67754009,0
musaNSbjMFLZLcUQ,12.89880265,77.61288957,1
musaNSbjMFLZLcU,12.89943243,77.61237611,1
bUwSjWsqRIMxndr,12.90889096,77.61981426,0
MxswiRcklysgudI,12.86225117,77.64587891,0
JAzHsVYWCktTmd,13.0889591,77.63480478,1
JrAzHsVYWCktTmd,13.08809838,77.63455037,1
OtHoaWlyZdItpNo,13.09421248,77.57317356,0
NJDzHnvsueKFhQv,13.0254949,77.52069988,0
CznlIetQcugKQlY,12.91742424,77.61119193,0
IZiMMbwIdntRvou,12.86548214,77.53947012,0
LIgBcTwwZPTCFYw,12.96545918,77.55694065,0
MOztpjhjoYJjaGc,12.88795866,77.64750357,0
JnuqGlwfScBCnXV,13.05157816,77.56971158,0
gIKzqIQBVnLHbVg,13.0562608,77.62563919,0
emqLLKLhnUlYWM,12.9795006,77.45761404,1
emqLLKLhnUslYWM,12.98031661,77.45790966,1
evWKmMqmTEZCZCY,12.90461831,77.69433326,0
YjsbMRPuOneSIJDZ,12.86897696,77.72277602,1
YjsbMRPuOneSIJD,12.8692181,77.72249984,1
aefMfRkEgllyggq,13.02486255,77.69559289,0
kHrhvjujOyQzMUl,12.89009238,77.62927511,0
InBzkDsRlmIuNTB,13.02397153,77.60615258,0
SFxvAhjISuYGFFj,12.99748907,77.57755904,0
pIecyKDccWNszGy,13.0048751,77.64065456,0
GTUHjPPKSukdSKY,12.97119285,77.66281924,0
UvNqtcpEuXrLSyy,13.02094184,77.65298285,0
OfSqoAhJoVEmtSO,13.04053196,77.51601769,0
UCSrWXCfxnNvadr,12.97517055,77.60098479,0
dLhtTGGQBTzRJiS,13.07306947,77.66530153,0
HxKwYmQtjTFauaW,12.87695877,77.72241777,0
vhUHmDFWGoPrhyb,12.90864485,77.53779602,0
asyakaDlscetbn,12.95261062,77.54827056,1
asyVakaDlscetbn,12.95269988,77.54730744,1
QvFwJqvsuXJYabcv,13.02396102,77.5053783,1
QvFwJqvsuXJYabc,13.02307104,77.50562176,1
WpfIEImyxtQqvnx,13.01984631,77.64903665,0
PtLcXMiPTqpGzOs,12.89530645,77.47157912,0
oFEPkMUpsmsbMgX,12.98443848,77.70436732,0
DTozdgmOONQIqjq,13.00679413,77.49159888,0
GivQPtLwCQBudWf,13.07635583,77.65533538,0
bweqsInAmSTSPNA,13.07937823,77.71194418,0
NvJTVMpWhtDtEmq,13.01822586,77.55345685,0
vuMQXBLfCmNodPI,12.99581841,77.57067831,0
rzLcohtGnUSwCOL,13.06258702,77.53396561,0
cfgOBWJChbsbqu,13.01258642,77.48802736,1
cfgOBWJChbsbqus,13.01164297,77.48803895,1
xTanVLDndFumjtz,13.09129329,77.47140748,0
kxAdEoNgQMySLGr,12.96254311,77.71450208,0
zTTyekmZEkTtsWN,12.9709391,77.72450875,0
AivegCQteeUqpLn,13.05217508,77.46584908,0
GBfOjzurplFmVrH,13.0297906,77.57333063,0
ixGsDQQISfPohfD,12.99350208,77.63660465,0
moNCaHTYokFmjQQ,13.05148629,77.72397915,0
OcnxTXWeWHVxxRfw,12.99611747,77.57958413,1
OcnxTXWeWHVxxRf,12.99639892,77.57898067,1
xQyATLHYEyscgfL,12.95159586,77.48281642,0
JVnzZAjcPGWtPNIh,12.85897291,77.49255254,1
JVnzZAjcPGWtPNI,12.85800492,77.49288553,1
